pruid,prename,updated,report_date,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_pfizerbiontech_6mo_5_distributed,numtotal_pfizerbiontech_bivalent_ba4_ba5_distributed,numtotal_pfizerbiontech_5_11_bivalent_ba4_ba5_distributed,numtotal_moderna_distributed,numtotal_moderna_6mo_5_distributed,numtotal_moderna_bivalent_ba1_distributed,numtotal_moderna_bivalent_ba4_ba5_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,numtotal_medicago_distributed,as_of_date,numdelta_all_distributed,numdelta_pfizerbiontech_distributed,numdelta_pfizerbiontech_6mo_5_distributed,numdelta_pfizerbiontech_5_11_distributed,numdelta_pfizerbiontech_bivalent_ba4_ba5_distributed,numdelta_pfizerbiontech_5_11_bivalent_ba4_ba5_distributed,numdelta_moderna_distributed,numdelta_moderna_6mo_5_distributed,numdelta_moderna_bivalent_ba1_distributed,numdelta_moderna_bivalent_ba4_ba5_distributed,numdelta_astrazeneca_distributed,numdelta_janssen_distributed,numdelta_novavax_distributed,numdelta_medicago_distributed
59,British Columbia,,2022-10-20,15660390,8066340,530600,5400,590400,0,4505460,93300,1321650,0,440240,24700,82300,0,2022-10-20,,,,,,,,,,,,,,
48,Alberta,,2022-10-20,13566909,8141265,867200,39300,392400,0,3206994,51700,527250,0,318700,10400,11700,0,2022-10-20,,,,,,,,,,,,,,
47,Saskatchewan,,2022-10-20,3686795,2107905,232100,42000,129600,0,753040,38600,265050,0,108600,5000,4900,0,2022-10-20,,,,,,,,,,,,,,
12,Nova Scotia,,2022-10-20,2860782,1652322,145800,5000,69600,0,711800,18350,193450,0,60960,2000,1500,0,2022-10-20,,,,,,,,,,,,,,
46,Manitoba,,2022-10-20,4276508,2354340,273000,25000,92400,0,1105808,43700,276750,0,87460,3550,14500,0,2022-10-20,,,,,,,,,,,,,,
13,New Brunswick,,2022-10-20,2399575,1328295,117000,9000,110400,0,695350,17500,67100,0,52230,1200,1500,0,2022-10-20,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-10-20,1985904,1018680,79000,9000,74400,0,606224,10300,145750,0,41300,250,1000,0,2022-10-20,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-10-20,470175,293595,25000,4000,2400,0,119080,1900,13000,0,10300,500,400,0,2022-10-20,,,,,,,,,,,,,,
61,Northwest Territories,,2022-10-20,129610,14040,9900,0,0,0,96070,1900,6500,0,0,0,1200,0,2022-10-20,,,,,,,,,,,,,,
62,Nunavut,,2022-10-20,124470,18840,17100,0,0,0,76930,3300,8300,0,0,0,0,0,2022-10-20,,,,,,,,,,,,,,
24,Quebec,,2022-10-20,25096019,13916433,1354000,25000,590400,0,6952756,223200,1275000,0,742130,100,17000,0,2022-10-20,,,,,,,,,,,,,,
60,Yukon,,2022-10-20,120410,9270,6900,1000,4800,0,92070,2000,3850,0,20,200,300,0,2022-10-20,,,,,,,,,,,,,,
90,Federal allocation,,2022-10-20,308911,19848,3370,0,2100,0,255478,340,26625,0,460,0,690,0,2022-10-20,,,,,,,,,,,,,,
1,Canada,,2022-10-27,114180179,62800410,5540170,229700,4319004,0,30551610,765390,6708205,0,3030700,57900,177090,0,2022-10-27,,,,,,,,,,,,,,
35,Ontario,,2022-10-27,42822681,23851281,1856000,59000,1844400,0,11368750,258200,2366750,0,1168300,10000,40000,0,2022-10-27,,,,,,,,,,,,,,
59,British Columbia,,2022-10-27,15896730,8069340,533600,5400,622740,0,4508260,94400,1515750,0,440240,24700,82300,0,2022-10-27,,,,,,,,,,,,,,
48,Alberta,,2022-10-27,13630049,8141265,872700,39300,434040,0,3206994,51700,543250,0,318700,10400,11700,0,2022-10-27,,,,,,,,,,,,,,
47,Saskatchewan,,2022-10-27,3722695,2107905,235600,42000,162000,0,753040,38600,265050,0,108600,5000,4900,0,2022-10-27,,,,,,,,,,,,,,
12,Nova Scotia,,2022-10-27,2868342,1656882,145800,5000,69600,0,714800,18350,193450,0,60960,2000,1500,0,2022-10-27,,,,,,,,,,,,,,
46,Manitoba,,2022-10-27,4287708,2354340,284200,25000,92400,0,1105808,43700,276750,0,87460,3550,14500,0,2022-10-27,,,,,,,,,,,,,,
13,New Brunswick,,2022-10-27,2399575,1328295,117000,9000,110400,0,695350,17500,67100,0,52230,1200,1500,0,2022-10-27,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-10-27,2029104,1018680,79000,15000,111600,0,606224,10300,145750,0,41300,250,1000,0,2022-10-27,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-10-27,470275,293595,25000,4000,2400,0,119080,1900,13000,0,10300,500,500,0,2022-10-27,,,,,,,,,,,,,,
61,Northwest Territories,,2022-10-27,129970,14400,9900,0,0,0,96070,1900,6500,0,0,0,1200,0,2022-10-27,,,,,,,,,,,,,,
62,Nunavut,,2022-10-27,124470,18840,17100,0,0,0,76930,3300,8300,0,0,0,0,0,2022-10-27,,,,,,,,,,,,,,
24,Quebec,,2022-10-27,25366379,13916433,1354000,25000,860760,0,6952756,223200,1275000,0,742130,100,17000,0,2022-10-27,,,,,,,,,,,,,,
60,Yukon,,2022-10-27,120410,9270,6900,1000,4800,0,92070,2000,3850,0,20,200,300,0,2022-10-27,,,,,,,,,,,,,,
90,Federal allocation,,2022-10-27,311791,19884,3370,0,3864,0,255478,340,27705,0,460,0,690,0,2022-10-27,,,,,,,,,,,,,,
1,Canada,,2022-11-03,115091905,62803410,5566370,237700,5093580,0,30562560,772190,6790405,0,3030700,57900,177090,0,2022-11-03,,,,,,,,,,,,,,
35,Ontario,,2022-11-03,43329301,23851281,1864000,67000,2266020,0,11368750,262200,2431750,0,1168300,10000,40000,0,2022-11-03,,,,,,,,,,,,,,
59,British Columbia,,2022-11-03,16030290,8072340,540300,5400,725700,0,4513560,97200,1528550,0,440240,24700,82300,0,2022-11-03,,,,,,,,,,,,,,
48,Alberta,,2022-11-03,13734869,8141265,872700,39300,538860,0,3206994,51700,543250,0,318700,10400,11700,0,2022-11-03,,,,,,,,,,,,,,
47,Saskatchewan,,2022-11-03,3748175,2107905,237100,42000,181980,0,757040,38600,265050,0,108600,5000,4900,0,2022-11-03,,,,,,,,,,,,,,
12,Nova Scotia,,2022-11-03,2868342,1656882,145800,5000,69600,0,714800,18350,193450,0,60960,2000,1500,0,2022-11-03,,,,,,,,,,,,,,
46,Manitoba,,2022-11-03,4390108,2354340,294200,25000,184800,0,1105808,43700,276750,0,87460,3550,14500,0,2022-11-03,,,,,,,,,,,,,,
13,New Brunswick,,2022-11-03,2399575,1328295,117000,9000,110400,0,695350,17500,67100,0,52230,1200,1500,0,2022-11-03,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-11-03,2055504,1018680,79000,15000,138000,0,606224,10300,145750,0,41300,250,1000,0,2022-11-03,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-11-03,473775,293595,25000,4000,2400,0,119080,1900,16500,0,10300,500,500,0,2022-11-03,,,,,,,,,,,,,,
61,Northwest Territories,,2022-11-03,133930,14400,9900,0,3960,0,96070,1900,6500,0,0,0,1200,0,2022-11-03,,,,,,,,,,,,,,
62,Nunavut,,2022-11-03,125870,18840,17100,0,0,0,78330,3300,8300,0,0,0,0,0,2022-11-03,,,,,,,,,,,,,,
24,Quebec,,2022-11-03,25366379,13916433,1354000,25000,860760,0,6952756,223200,1275000,0,742130,100,17000,0,2022-11-03,,,,,,,,,,,,,,
60,Yukon,,2022-11-03,122810,9270,6900,1000,7200,0,92070,2000,3850,0,20,200,300,0,2022-11-03,,,,,,,,,,,,,,
90,Federal allocation,,2022-11-03,312977,19884,3370,0,3900,0,255728,340,28605,0,460,0,690,0,2022-11-03,,,,,,,,,,,,,,
1,Canada,,2022-11-10,116182998,62804250,5624570,237700,6093618,0,30566760,783890,6806520,0,3030700,57900,177090,0,2022-11-10,,,,,,,,,,,,,,
35,Ontario,,2022-11-10,43639541,23851281,1895000,67000,2545260,0,11368750,262200,2431750,0,1168300,10000,40000,0,2022-11-10,,,,,,,,,,,,,,
59,British Columbia,,2022-11-10,16367490,8073180,553800,5400,1027260,0,4517660,105600,1537350,0,440240,24700,82300,0,2022-11-10,,,,,,,,,,,,,,
48,Alberta,,2022-11-10,13798909,8141265,884700,39300,588900,0,3206994,53700,543250,0,318700,10400,11700,0,2022-11-10,,,,,,,,,,,,,,
47,Saskatchewan,,2022-11-10,3757755,2107905,238100,42000,190560,0,757040,38600,265050,0,108600,5000,4900,0,2022-11-10,,,,,,,,,,,,,,
12,Nova Scotia,,2022-11-10,2903842,1656882,145800,5000,103800,0,714800,19650,193450,0,60960,2000,1500,0,2022-11-10,,,,,,,,,,,,,,
46,Manitoba,,2022-11-10,4390108,2354340,294200,25000,184800,0,1105808,43700,276750,0,87460,3550,14500,0,2022-11-10,,,,,,,,,,,,,,
13,New Brunswick,,2022-11-10,2399575,1328295,117000,9000,110400,0,695350,17500,67100,0,52230,1200,1500,0,2022-11-10,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-11-10,2081904,1018680,79000,15000,164400,0,606224,10300,145750,0,41300,250,1000,0,2022-11-10,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-11-10,480175,293595,25000,4000,4800,0,119080,1900,20500,0,10300,500,500,0,2022-11-10,,,,,,,,,,,,,,
61,Northwest Territories,,2022-11-10,137530,14400,9900,0,7560,0,96070,1900,6500,0,0,0,1200,0,2022-11-10,,,,,,,,,,,,,,
62,Nunavut,,2022-11-10,126570,18840,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2022-11-10,,,,,,,,,,,,,,
24,Quebec,,2022-11-10,25660379,13916433,1354000,25000,1154760,0,6952756,223200,1275000,0,742130,100,17000,0,2022-11-10,,,,,,,,,,,,,,
60,Yukon,,2022-11-10,125810,9270,6900,1000,7200,0,92070,2000,6850,0,20,200,300,0,2022-11-10,,,,,,,,,,,,,,
90,Federal allocation,,2022-11-10,313410,19884,3370,0,3918,0,255828,340,28920,0,460,0,690,0,2022-11-10,,,,,,,,,,,,,,
1,Canada,,2022-11-17,116485158,62839770,5632570,238300,6330558,0,30577860,785490,6813570,0,3030700,58450,177890,0,2022-11-17,,,,,,,,,,,,,,
35,Ontario,,2022-11-17,43639541,23851281,1895000,67000,2545260,0,11368750,262200,2431750,0,1168300,10000,40000,0,2022-11-17,,,,,,,,,,,,,,
59,British Columbia,,2022-11-17,16469920,8083980,554800,6000,1109040,0,4522660,106700,1538150,0,440240,25250,83100,0,2022-11-17,,,,,,,,,,,,,,
48,Alberta,,2022-11-17,13834909,8141265,884700,39300,618900,0,3212994,53700,543250,0,318700,10400,11700,0,2022-11-17,,,,,,,,,,,,,,
47,Saskatchewan,,2022-11-17,3767755,2113905,242100,42000,190560,0,757040,38600,265050,0,108600,5000,4900,0,2022-11-17,,,,,,,,,,,,,,
12,Nova Scotia,,2022-11-17,2930242,1656882,145800,5000,130200,0,714800,19650,193450,0,60960,2000,1500,0,2022-11-17,,,,,,,,,,,,,,
46,Manitoba,,2022-11-17,4432228,2361660,294200,25000,219600,0,1105808,43700,276750,0,87460,3550,14500,0,2022-11-17,,,,,,,,,,,,,,
13,New Brunswick,,2022-11-17,2441115,1329435,119000,9000,148800,0,695350,17500,67100,0,52230,1200,1500,0,2022-11-17,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-11-17,2096304,1018680,79000,15000,178800,0,606224,10300,145750,0,41300,250,1000,0,2022-11-17,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-11-17,491135,293595,25200,4000,13560,0,119080,2400,22000,0,10300,500,500,0,2022-11-17,,,,,,,,,,,,,,
61,Northwest Territories,,2022-11-17,137930,14400,10300,0,7560,0,96070,1900,6500,0,0,0,1200,0,2022-11-17,,,,,,,,,,,,,,
62,Nunavut,,2022-11-17,126570,18840,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2022-11-17,,,,,,,,,,,,,,
24,Quebec,,2022-11-17,25670339,13926393,1354000,25000,1154760,0,6952756,223200,1275000,0,742130,100,17000,0,2022-11-17,,,,,,,,,,,,,,
60,Yukon,,2022-11-17,132910,9570,7300,1000,9600,0,92070,2000,10850,0,20,200,300,0,2022-11-17,,,,,,,,,,,,,,
90,Federal allocation,,2022-11-17,314260,19884,3370,0,3918,0,255928,340,29670,0,460,0,690,0,2022-11-17,,,,,,,,,,,,,,
1,Canada,,2022-11-24,116607488,62847390,5661570,238400,6371418,0,30606460,790890,6824220,0,3030700,58450,177990,0,2022-11-24,,,,,,,,,,,,,,
35,Ontario,,2022-11-24,43662541,23851281,1900000,67000,2545260,0,11386750,262200,2431750,0,1168300,10000,40000,0,2022-11-24,,,,,,,,,,,,,,
59,British Columbia,,2022-11-24,16532480,8091420,557800,6100,1139160,0,4531160,110100,1548150,0,440240,25250,83100,0,2022-11-24,,,,,,,,,,,,,,
48,Alberta,,2022-11-24,13843009,8141265,884700,39300,624900,0,3212994,55700,543250,0,318700,10400,11800,0,2022-11-24,,,,,,,,,,,,,,
47,Saskatchewan,,2022-11-24,3770755,2113905,243100,42000,190560,0,759040,38600,265050,0,108600,5000,4900,0,2022-11-24,,,,,,,,,,,,,,
12,Nova Scotia,,2022-11-24,2930242,1656882,145800,5000,130200,0,714800,19650,193450,0,60960,2000,1500,0,2022-11-24,,,,,,,,,,,,,,
46,Manitoba,,2022-11-24,4432228,2361660,294200,25000,219600,0,1105808,43700,276750,0,87460,3550,14500,0,2022-11-24,,,,,,,,,,,,,,
13,New Brunswick,,2022-11-24,2441115,1329435,119000,9000,148800,0,695350,17500,67100,0,52230,1200,1500,0,2022-11-24,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-11-24,2096304,1018680,79000,15000,178800,0,606224,10300,145750,0,41300,250,1000,0,2022-11-24,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-11-24,495095,293595,25200,4000,17520,0,119080,2400,22000,0,10300,500,500,0,2022-11-24,,,,,,,,,,,,,,
61,Northwest Territories,,2022-11-24,137930,14400,10300,0,7560,0,96070,1900,6500,0,0,0,1200,0,2022-11-24,,,,,,,,,,,,,,
62,Nunavut,,2022-11-24,126570,18840,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2022-11-24,,,,,,,,,,,,,,
24,Quebec,,2022-11-24,25690339,13926393,1374000,25000,1154760,0,6952756,223200,1275000,0,742130,100,17000,0,2022-11-24,,,,,,,,,,,,,,
60,Yukon,,2022-11-24,132910,9570,7300,1000,9600,0,92070,2000,10850,0,20,200,300,0,2022-11-24,,,,,,,,,,,,,,
90,Federal allocation,,2022-11-24,315970,20064,3370,0,4698,0,256028,340,30320,0,460,0,690,0,2022-11-24,,,,,,,,,,,,,,
1,Canada,,2022-12-01,117108520,62855298,5709270,238940,6604272,0,30630860,802820,6842420,155400,3030700,58450,180090,0,2022-12-01,,,,,,,,,,,,,,
35,Ontario,,2022-12-01,43759761,23851281,1923000,67000,2615280,0,11387950,265200,2431750,0,1168300,10000,40000,0,2022-12-01,,,,,,,,,,,,,,
59,British Columbia,,2022-12-01,16635020,8098260,558500,6100,1199760,0,4539060,119000,1565650,0,440240,25250,83200,0,2022-12-01,,,,,,,,,,,,,,
48,Alberta,,2022-12-01,13900049,8141265,891700,39300,674940,0,3212994,55700,543250,0,318700,10400,11800,0,2022-12-01,,,,,,,,,,,,,,
47,Saskatchewan,,2022-12-01,3772255,2113905,244600,42000,190560,0,759040,38600,265050,0,108600,5000,4900,0,2022-12-01,,,,,,,,,,,,,,
12,Nova Scotia,,2022-12-01,2945692,1656882,145800,5000,130200,0,715800,19650,193450,14450,60960,2000,1500,0,2022-12-01,,,,,,,,,,,,,,
46,Manitoba,,2022-12-01,4507268,2361660,309200,25000,269640,0,1115808,43700,276750,0,87460,3550,14500,0,2022-12-01,,,,,,,,,,,,,,
13,New Brunswick,,2022-12-01,2452615,1329435,119000,9000,148800,0,695350,17500,67100,11500,52230,1200,1500,0,2022-12-01,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-12-01,2101974,1019700,79000,15000,178800,0,606224,10300,145750,4650,41300,250,1000,0,2022-12-01,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-12-01,495595,293595,25200,4000,17520,0,119080,2400,22000,500,10300,500,500,0,2022-12-01,,,,,,,,,,,,,,
61,Northwest Territories,,2022-12-01,138230,14400,10300,0,7560,0,96370,1900,6500,0,0,0,1200,0,2022-12-01,,,,,,,,,,,,,,
62,Nunavut,,2022-12-01,126570,18840,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2022-12-01,,,,,,,,,,,,,,
24,Quebec,,2022-12-01,25819539,13926393,1374000,25000,1154760,0,6956756,223200,1275000,123200,742130,100,19000,0,2022-12-01,,,,,,,,,,,,,,
60,Yukon,,2022-12-01,133510,9570,7300,1000,9600,0,92070,2000,10850,600,20,200,300,0,2022-12-01,,,,,,,,,,,,,,
90,Federal allocation,,2022-12-01,320442,20112,3870,540,6852,0,256028,370,31020,500,460,0,690,0,2022-12-01,,,,,,,,,,,,,,
1,Canada,,2022-12-09,117380740,62861778,5732970,238940,6817212,0,30631260,814920,6853420,160550,3030700,58500,180490,0,2022-12-09,,,,,,,,,,,,,,
35,Ontario,,2022-12-09,43766761,23851281,1930000,67000,2615280,0,11387950,265200,2431750,0,1168300,10000,40000,0,2022-12-09,,,,,,,,,,,,,,
59,British Columbia,,2022-12-09,16698190,8099460,564600,6100,1234380,0,4539360,128900,1576650,0,440240,25300,83200,0,2022-12-09,,,,,,,,,,,,,,
48,Alberta,,2022-12-09,13993649,8141265,901700,39300,756540,0,3212994,57700,543250,0,318700,10400,11800,0,2022-12-09,,,,,,,,,,,,,,
47,Saskatchewan,,2022-12-09,3772355,2113905,244600,42000,190560,0,759040,38600,265050,0,108600,5000,5000,0,2022-12-09,,,,,,,,,,,,,,
12,Nova Scotia,,2022-12-09,2945692,1656882,145800,5000,130200,0,715800,19650,193450,14450,60960,2000,1500,0,2022-12-09,,,,,,,,,,,,,,
46,Manitoba,,2022-12-09,4507268,2361660,309200,25000,269640,0,1115808,43700,276750,0,87460,3550,14500,0,2022-12-09,,,,,,,,,,,,,,
13,New Brunswick,,2022-12-09,2474315,1329435,119000,9000,170400,0,695450,17500,67100,11500,52230,1200,1500,0,2022-12-09,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-12-09,2104974,1019700,79000,15000,178800,0,606224,10300,145750,7650,41300,250,1000,0,2022-12-09,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-12-09,498495,293595,25700,4000,17520,0,119080,2600,22000,2400,10300,500,800,0,2022-12-09,,,,,,,,,,,,,,
61,Northwest Territories,,2022-12-09,138230,14400,10300,0,7560,0,96370,1900,6500,0,0,0,1200,0,2022-12-09,,,,,,,,,,,,,,
62,Nunavut,,2022-12-09,126810,19080,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2022-12-09,,,,,,,,,,,,,,
24,Quebec,,2022-12-09,25899579,13931433,1374000,25000,1229760,0,6956756,223200,1275000,123200,742130,100,19000,0,2022-12-09,,,,,,,,,,,,,,
60,Yukon,,2022-12-09,133510,9570,7300,1000,9600,0,92070,2000,10850,600,20,200,300,0,2022-12-09,,,,,,,,,,,,,,
90,Federal allocation,,2022-12-09,320912,20112,3970,540,6972,0,256028,370,31020,750,460,0,690,0,2022-12-09,,,,,,,,,,,,,,
1,Canada,,2022-12-15,118286120,62878518,5788780,242070,7302762,278000,30650860,837620,6876170,160550,3030700,58500,181590,0,2022-12-15,,,,,,,,,,,,,,
35,Ontario,,2022-12-15,43939141,23851281,1948000,70000,2712660,49000,11389450,268700,2431750,0,1168300,10000,40000,0,2022-12-15,,,,,,,,,,,,,,
59,British Columbia,,2022-12-15,16952820,8104140,574200,6200,1372080,52000,4549060,147000,1599400,0,440240,25300,83200,0,2022-12-15,,,,,,,,,,,,,,
48,Alberta,,2022-12-15,14227009,8143065,914700,39300,945000,30000,3212994,57700,543250,0,318700,10400,11900,0,2022-12-15,,,,,,,,,,,,,,
47,Saskatchewan,,2022-12-15,3828955,2113905,254600,42000,215160,17000,764040,38600,265050,0,108600,5000,5000,0,2022-12-15,,,,,,,,,,,,,,
12,Nova Scotia,,2022-12-15,2951592,1656882,145800,5000,130200,5000,715800,20550,193450,14450,60960,2000,1500,0,2022-12-15,,,,,,,,,,,,,,
46,Manitoba,,2022-12-15,4561808,2366700,309200,25000,299640,19000,1115808,43700,276750,0,87460,3550,15000,0,2022-12-15,,,,,,,,,,,,,,
13,New Brunswick,,2022-12-15,2476315,1329435,119000,9000,170400,2000,695450,17500,67100,11500,52230,1200,1500,0,2022-12-15,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2022-12-15,2111274,1019700,79000,15000,178800,5000,607224,10300,145750,7650,41300,250,1300,0,2022-12-15,,,,,,,,,,,,,,
11,Prince Edward Island,,2022-12-15,505915,293715,25700,4000,24420,0,119080,2800,22000,2400,10300,500,1000,0,2022-12-15,,,,,,,,,,,,,,
61,Northwest Territories,,2022-12-15,139230,14400,10300,0,7560,1000,96370,1900,6500,0,0,0,1200,0,2022-12-15,,,,,,,,,,,,,,
62,Nunavut,,2022-12-15,126870,19140,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2022-12-15,,,,,,,,,,,,,,
24,Quebec,,2022-12-15,26008619,13936473,1379000,25000,1229760,97000,6958756,223200,1275000,123200,742130,100,19000,0,2022-12-15,,,,,,,,,,,,,,
60,Yukon,,2022-12-15,135110,9570,7500,1000,9600,1000,92470,2000,10850,600,20,200,300,0,2022-12-15,,,,,,,,,,,,,,
90,Federal allocation,,2022-12-15,321462,20112,3980,570,7482,0,256028,370,31020,750,460,0,690,0,2022-12-15,,,,,,,,,,,,,,
1,Canada,,2023-01-05,118377120,62878518,5791780,242070,7338762,278000,30652860,837620,6876170,210550,3030700,58500,181590,0,2023-01-05,,,,,,,,,,,,,,
35,Ontario,,2023-01-05,43939141,23851281,1948000,70000,2712660,49000,11389450,268700,2431750,0,1168300,10000,40000,0,2023-01-05,,,,,,,,,,,,,,
59,British Columbia,,2023-01-05,16952820,8104140,574200,6200,1372080,52000,4549060,147000,1599400,0,440240,25300,83200,0,2023-01-05,,,,,,,,,,,,,,
48,Alberta,,2023-01-05,14227009,8143065,914700,39300,945000,30000,3212994,57700,543250,0,318700,10400,11900,0,2023-01-05,,,,,,,,,,,,,,
47,Saskatchewan,,2023-01-05,3828955,2113905,254600,42000,215160,17000,764040,38600,265050,0,108600,5000,5000,0,2023-01-05,,,,,,,,,,,,,,
12,Nova Scotia,,2023-01-05,2951592,1656882,145800,5000,130200,5000,715800,20550,193450,14450,60960,2000,1500,0,2023-01-05,,,,,,,,,,,,,,
46,Manitoba,,2023-01-05,4561808,2366700,309200,25000,299640,19000,1115808,43700,276750,0,87460,3550,15000,0,2023-01-05,,,,,,,,,,,,,,
13,New Brunswick,,2023-01-05,2476315,1329435,119000,9000,170400,2000,695450,17500,67100,11500,52230,1200,1500,0,2023-01-05,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2023-01-05,2111274,1019700,79000,15000,178800,5000,607224,10300,145750,7650,41300,250,1300,0,2023-01-05,,,,,,,,,,,,,,
11,Prince Edward Island,,2023-01-05,505915,293715,25700,4000,24420,0,119080,2800,22000,2400,10300,500,1000,0,2023-01-05,,,,,,,,,,,,,,
61,Northwest Territories,,2023-01-05,139230,14400,10300,0,7560,1000,96370,1900,6500,0,0,0,1200,0,2023-01-05,,,,,,,,,,,,,,
62,Nunavut,,2023-01-05,126870,19140,17800,0,0,0,78330,3300,8300,0,0,0,0,0,2023-01-05,,,,,,,,,,,,,,
24,Quebec,,2023-01-05,26099619,13936473,1382000,25000,1265760,97000,6960756,223200,1275000,173200,742130,100,19000,0,2023-01-05,,,,,,,,,,,,,,
60,Yukon,,2023-01-05,135110,9570,7500,1000,9600,1000,92470,2000,10850,600,20,200,300,0,2023-01-05,,,,,,,,,,,,,,
90,Federal allocation,,2023-01-05,321462,20112,3980,570,7482,0,256028,370,31020,750,460,0,690,0,2023-01-05,,,,,,,,,,,,,,
1,Canada,,2023-01-12,118751012,62881458,5805480,251170,7574964,363000,30658560,843220,6876170,225550,3030700,58750,181990,0,2023-01-12,,,,,,,,,,,,,,
35,Ontario,,2023-01-12,44228141,23851281,1960000,79000,2892660,134000,11390950,270200,2431750,0,1168300,10000,40000,0,2023-01-12,,,,,,,,,,,,,,
59,British Columbia,,2023-01-12,16970570,8105940,575900,6300,1372080,52000,4553160,147000,1599400,10000,440240,25350,83200,0,2023-01-12,,,,,,,,,,,,,,
48,Alberta,,2023-01-12,14255509,8143065,914700,39300,969000,30000,3212994,61700,543250,0,318700,10600,12200,0,2023-01-12,,,,,,,,,,,,,,
47,Saskatchewan,,2023-01-12,3828955,2113905,254600,42000,215160,17000,764040,38600,265050,0,108600,5000,5000,0,2023-01-12,,,,,,,,,,,,,,
12,Nova Scotia,,2023-01-12,2981792,1656882,145800,5000,160200,5000,715800,20650,193450,14450,60960,2000,1600,0,2023-01-12,,,,,,,,,,,,,,
46,Manitoba,,2023-01-12,4561808,2366700,309200,25000,299640,19000,1115808,43700,276750,0,87460,3550,15000,0,2023-01-12,,,,,,,,,,,,,,
13,New Brunswick,,2023-01-12,2482555,1330575,119000,9000,170400,2000,695550,17500,67100,16500,52230,1200,1500,0,2023-01-12,,,,,,,,,,,,,,
10,Newfoundland and Labrador,,2023-01-12,2111274,1019700,79000,15000,178800,5000,607224,10300,145750,7650,41300,250,1300,0,2023-01-12,,,,,,,,,,,,,,
11,Prince Edward Island,,2023-01-12,506515,293715,25700,4000,25020,0,119080,2800,22000,2400,10300,500,1000,0,2023-01-12,,,,,,,,,,,,,,
61,Northwest Territories,,2023-01-12,139230,14400,10300,0,7560,1000,96370,1900,6500,0,0,0,1200,0,2023-01-12,,,,,,,,,,,,,,
62,Nunavut,,2023-01-12,128370,19140,17800,0,1500,0,78330,3300,8300,0,0,0,0,0,2023-01-12,,,,,,,,,,,,,,
24,Quebec,,2023-01-12,26099619,13936473,1382000,25000,1265760,97000,6960756,223200,1275000,173200,742130,100,19000,0,2023-01-12,,,,,,,,,,,,,,
60,Yukon,,2023-01-12,135110,9570,7500,1000,9600,1000,92470,2000,10850,600,20,200,300,0,2023-01-12,,,,,,,,,,,,,,
90,Federal allocation,,2023-01-12,321564,20112,3980,570,7584,0,256028,370,31020,750,460,0,690,0,2023-01-12,,,,,,,,,,,,,,
